BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,Cluster
36.567901,0.090909,1098.31,1098.31,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4800.0,0.0,312.343947,0.0,12,0
41.754778,0.181818,636.15,636.15,0.0,0.0,0.166667,0.166667,0.0,0.0,0,5,8500.0,918.414211,57.150516,0.181818,12,0
214.896542,0.636364,0.0,0.0,0.0,1192.015721,0.0,0.0,0.0,0.083333,1,0,3000.0,2298.902197,214.263752,0.2,12,0
85.285023,0.75,423.24,287.0,136.24,0.0,0.625,0.375,0.375,0.0,0,9,11000.0,296.01675,134.448872,0.0,8,0
282.934373,0.181818,0.0,0.0,0.0,2333.150712,0.0,0.0,0.0,0.083333,1,0,3000.0,0.0,312.343947,0.0,12,0
8.520292,0.545455,64.12,64.12,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,7000.0,176.600545,76.462301,0.0,12,0
1.838084,0.272727,16.5,16.5,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,6000.0,57.595083,67.1925,0.0,12,0
816.82453,0.3,42.3,42.3,0.0,3967.709973,0.1,0.1,0.0,0.2,5,1,6000.0,361.853722,645.320421,0.0,10,0
150.699542,0.363636,648.64,330.0,318.64,0.0,0.333333,0.083333,0.25,0.0,0,5,2500.0,0.0,312.343947,0.0,12,0
154.641707,0.363636,1897.92,97.92,1800.0,0.0,0.25,0.166667,0.166667,0.0,0,5,13500.0,5563.437084,248.700571,1.0,12,0
16.581535,0.125,200.0,0.0,200.0,0.0,0.125,0.0,0.125,0.0,0,2,1200.0,0.0,312.343947,0.0,8,0
133.405494,0.545455,1346.9,1028.0,318.9,0.0,0.583333,0.083333,0.416667,0.0,0,14,8000.0,1369.437449,98.678839,0.333333,12,0
541.915572,0.636364,1377.72,1377.72,0.0,0.0,0.25,0.25,0.0,0.0,0,5,2500.0,182.177646,200.759856,0.0,12,0
37.753941,0.363636,243.36,243.36,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,1800.0,546.417272,134.985783,0.25,12,0
51.818382,0.454545,903.36,903.36,0.0,0.0,0.25,0.25,0.0,0.0,0,6,15000.0,538.841222,41.302445,0.0,12,0
21.12921,0.545455,229.5,54.0,175.5,0.0,0.5,0.083333,0.416667,0.0,0,7,3150.0,423.206638,157.471831,0.714286,12,0
206.596865,0.363636,1726.67,1726.67,0.0,0.0,0.166667,0.166667,0.0,0.0,0,4,6000.0,4804.383296,128.834658,0.0,12,0
45.753138,0.545455,449.96,0.0,449.96,0.0,0.5,0.0,0.5,0.0,0,8,7000.0,1023.209164,127.78905,0.6,12,0
126.207012,0.636364,913.0,0.0,913.0,0.0,0.416667,0.0,0.333333,0.0,0,5,7500.0,1718.487894,140.181283,1.0,12,0
675.117139,0.181818,0.0,0.0,0.0,6523.780195,0.0,0.0,0.0,0.083333,1,0,12500.0,0.0,312.343947,0.0,12,0
986.149218,0.454545,0.0,0.0,0.0,2955.030338,0.0,0.0,0.0,0.166667,6,0,3000.0,832.894753,706.541302,0.0,12,0
71.046063,0.181818,1023.8,1023.8,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,20000.0,5872.895164,116.063003,0.0,12,0
68.039722,0.454545,734.11,734.11,0.0,0.0,0.333333,0.333333,0.0,0.0,0,6,5000.0,1537.307484,102.554198,0.5,12,0
64.329876,0.272727,627.03,482.03,145.0,0.0,0.25,0.166667,0.166667,0.0,0,8,6000.0,1513.704151,112.874987,1.0,12,0
76.93561,0.833333,277.0,277.0,0.0,0.0,0.333333,0.333333,0.0,0.0,0,2,8500.0,814.605178,109.433095,0.333333,6,0
23.290641,0.727273,293.99,194.99,99.0,0.0,0.5,0.25,0.166667,0.0,0,6,12500.0,287.796655,93.027601,0.333333,12,0
11.890862,0.090909,165.0,165.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,15000.0,0.0,312.343947,0.0,12,0
0.327199,0.454545,24.64,24.64,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1800.0,45.640106,26.849523,0.0,12,0
47.424621,0.545455,372.0,273.6,98.4,0.0,0.333333,0.166667,0.25,0.0,0,7,4000.0,662.401178,149.47264,0.2,12,0
9.962695,0.545455,99.19,0.0,99.19,0.0,0.5,0.0,0.5,0.0,0,7,4000.0,209.014647,147.337498,0.166667,12,0
394.269079,0.363636,525.0,525.0,0.0,2003.827851,0.083333,0.083333,0.0,0.25,12,1,2500.0,3747.367504,82.631551,0.0,12,0
202.190447,0.545455,2011.81,2011.81,0.0,0.0,0.416667,0.416667,0.0,0.0,0,8,2100.0,3144.544042,165.070133,0.8,12,0
16.371699,0.3,190.0,0.0,190.0,0.0,0.2,0.0,0.2,0.0,0,3,4000.0,322.114468,139.674841,0.5,10,0
2.175751,0.454545,0.0,0.0,0.0,136.662804,0.0,0.0,0.0,0.083333,1,0,3000.0,278.731912,56.686755,0.2,12,0
79.554406,0.636364,472.71,472.71,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,16000.0,563.830183,108.579632,0.0,12,0
62.32157,0.636364,601.35,468.0,133.35,0.0,0.416667,0.333333,0.333333,0.0,0,10,7000.0,704.075312,161.420141,0.25,12,0
61.644247,0.363636,490.6,0.0,490.6,0.0,0.272727,0.0,0.272727,0.0,0,3,18000.0,1197.347043,131.19619,1.0,11,0
0.0,0.0,0.0,0.0,0.0,310.888779,0.0,0.0,0.0,0.083333,1,0,9000.0,0.0,312.343947,0.0,12,0
15.728894,0.272727,202.0,202.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,2000.0,200.169721,43.909196,0.0,12,0
28.394518,0.181818,379.3,0.0,379.3,0.0,0.166667,0.0,0.166667,0.0,0,6,2500.0,534.818301,28.994494,0.181818,12,0
1.979916,0.125,80.0,80.0,0.0,0.0,0.125,0.125,0.0,0.0,0,1,1500.0,0.0,312.343947,0.0,8,0
1.411754,0.2,19.9,0.0,19.9,0.0,0.2,0.0,0.1,0.0,0,2,6500.0,49.622958,48.782575,0.5,10,0
251.151609,0.363636,0.0,0.0,0.0,1084.813197,0.0,0.0,0.0,0.166667,4,0,1200.0,3597.140559,308.399887,0.333333,12,0
0.25571,0.090909,24.0,0.0,24.0,0.0,0.166667,0.0,0.166667,0.0,0,2,1500.0,9.533313,8.8426,0.0,12,0
95.865855,0.363636,1123.58,1123.58,0.0,0.0,0.083333,0.083333,0.0,0.0,0,9,1500.0,3245.496885,142.868781,0.0,12,0
62.209376,0.090909,782.88,782.88,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,3000.0,2941.300379,280.618072,0.0,12,0
90.445498,0.454545,0.0,0.0,0.0,729.325692,0.0,0.0,0.0,0.166667,2,0,3500.0,79.242572,81.716644,0.0,12,0
88.242406,0.636364,758.31,0.0,758.31,0.0,0.583333,0.0,0.5,0.0,0,7,6000.0,501.41401,83.041019,0.416667,12,0
4.607593,0.181818,44.55,44.55,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,6000.0,267.147917,88.028446,0.0,12,0
26.680023,0.545455,520.5,0.0,520.5,0.0,0.5,0.0,0.5,0.0,0,15,4000.0,551.370293,88.814191,0.454545,12,0
83.477053,0.181818,0.0,0.0,0.0,2654.856157,0.0,0.0,0.0,0.083333,2,0,3000.0,12902.18813,1791.729021,0.5,12,0
4.503251,0.181818,60.24,0.0,60.24,0.0,0.166667,0.0,0.166667,0.0,0,2,4000.0,471.23242,110.528523,0.5,12,0
285.308422,0.181818,0.0,0.0,0.0,2644.698717,0.0,0.0,0.0,0.166667,7,0,3000.0,248.742811,572.390099,0.0,12,0
0.0,0.0,199.88,0.0,199.88,0.0,0.75,0.0,0.75,0.0,0,14,4000.0,0.0,312.343947,0.0,12,0
11.35774,0.555556,223.5,175.5,48.0,0.0,0.333333,0.222222,0.111111,0.0,0,4,17500.0,192.80601,95.228179,0.0,9,0
24.820164,0.727273,209.0,0.0,209.0,0.0,0.5,0.0,0.333333,0.0,0,6,1500.0,278.257109,153.048247,0.75,12,0
31.702357,0.181818,1051.52,732.2,319.32,0.0,1.0,0.083333,1.0,0.0,0,16,4600.0,5384.409792,13.545097,0.0,12,0
2.957267,0.272727,202.72,0.0,202.72,0.0,0.833333,0.0,0.833333,0.0,0,10,4500.0,31.596193,53.011601,0.0,12,0
0.867528,0.272727,26.62,0.0,26.62,0.0,0.333333,0.0,0.333333,0.0,0,4,4500.0,18.336805,8.745383,0.090909,12,0
39.798993,0.454545,20.09,20.09,0.0,0.0,0.333333,0.333333,0.0,0.0,0,5,3200.0,0.0,312.343947,0.0,12,0
95.645669,0.272727,566.43,463.8,102.63,0.0,0.166667,0.166667,0.083333,0.0,0,3,9000.0,73.895095,199.884984,0.0,12,0
51.161976,0.25,736.72,736.72,0.0,0.0,0.5,0.5,0.0,0.0,0,5,4500.0,1665.89154,54.443091,1.0,8,0
40.332553,0.545455,158.37,0.0,158.37,0.0,0.083333,0.0,0.083333,0.0,0,1,3000.0,2280.290156,72.792874,0.0,12,0
16.553858,0.272727,308.16,308.16,0.0,0.0,0.25,0.25,0.0,0.0,0,3,2500.0,291.719987,28.242152,0.0,12,0
243.010712,0.363636,0.0,0.0,0.0,1222.166225,0.0,0.0,0.0,0.166667,3,0,12000.0,196.932031,58.778054,0.0,12,0
253.143106,0.142857,0.0,0.0,0.0,3351.385591,0.0,0.0,0.0,0.142857,3,0,5000.0,0.0,312.343947,0.0,7,0
380.384776,0.545455,1188.0,1188.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,9000.0,2461.320337,158.339807,0.0,12,0
25.570988,0.454545,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1500.0,491.455491,117.808437,0.0,12,0
7.980453,0.272727,0.0,0.0,0.0,95.842922,0.0,0.0,0.0,0.083333,1,0,9500.0,198.014471,165.091997,0.0,12,0
209.178326,0.5,34.0,19.0,15.0,0.0,0.5,0.166667,0.166667,0.0,0,3,6000.0,635.909695,81.198552,0.0,6,0
1463.302373,0.272727,0.0,0.0,0.0,586.02924,0.0,0.0,0.0,0.083333,1,0,17000.0,17194.62756,968.603795,0.25,12,0
140.349336,0.363636,1042.52,1042.52,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,6000.0,3212.647061,260.066741,0.5,12,0
65.645186,0.545455,735.69,85.5,650.19,0.0,0.5,0.083333,0.416667,0.0,0,16,3000.0,1302.778971,140.751691,1.0,12,0
6.914784,0.454545,71.4,0.0,71.4,0.0,0.166667,0.0,0.083333,0.0,0,2,2000.0,21.55251,112.584481,0.0,12,0
42.125651,0.636364,453.89,453.89,0.0,0.0,0.25,0.25,0.0,0.0,0,3,6500.0,793.296498,127.427088,1.0,12,0
367.596554,0.363636,0.0,0.0,0.0,1078.247446,0.0,0.0,0.0,0.166667,5,0,1200.0,274.204055,274.427951,0.0,12,0
15.216647,0.272727,133.0,133.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,1200.0,780.127863,89.546616,0.0,12,0
39.274052,0.545455,431.49,431.49,0.0,0.0,0.333333,0.333333,0.0,0.0,0,7,1500.0,745.768447,107.848735,0.0,12,0
8.640998,0.363636,0.0,0.0,0.0,2777.200448,0.0,0.0,0.0,0.083333,1,0,6000.0,11267.69478,5.045387,0.5,12,0
48.157955,0.363636,648.24,286.0,362.24,0.0,0.333333,0.25,0.25,0.0,0,6,2000.0,753.720188,58.719455,0.363636,12,0
72.251911,0.727273,665.5,228.0,437.5,0.0,0.416667,0.166667,0.333333,0.0,0,12,4000.0,1443.726409,106.632133,0.5,12,0
7.527502,0.545455,65.75,0.0,65.75,0.0,0.416667,0.0,0.416667,0.0,0,5,4000.0,187.936242,132.19075,0.571429,12,0
6.338717,0.090909,171.0,171.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,4000.0,495.808559,88.232737,0.0,12,0
661.423035,0.636364,1109.53,630.01,479.52,952.743339,0.416667,0.083333,0.416667,0.083333,1,6,7500.0,3137.508664,137.306097,0.0,12,0
26.787185,0.272727,114.0,114.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1200.0,333.794157,124.494411,0.0,12,0
0.0,0.0,12.65,0.0,12.65,0.0,0.083333,0.0,0.083333,0.0,0,1,5000.0,0.0,312.343947,0.0,12,0
126.121035,0.454545,590.0,590.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2500.0,1471.72027,156.326043,0.0,12,0
34.207779,0.090909,2483.26,2483.26,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,10000.0,29272.48607,312.343947,0.0,12,0
25.659372,0.181818,951.1,951.1,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,6000.0,865.208858,108.418045,0.0,12,0
20.889413,0.636364,244.2,0.0,244.2,0.0,0.333333,0.0,0.25,0.0,0,4,4000.0,541.817138,72.261438,0.0,12,0
74.568421,0.454545,600.0,200.0,400.0,0.0,0.333333,0.083333,0.25,0.0,0,5,6000.0,1307.801313,143.732476,1.0,12,0
1.059103,0.181818,25.5,25.5,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,5500.0,563.748018,83.648417,0.5,12,0
72.706076,0.272727,508.56,508.56,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,7000.0,2197.473031,217.322796,0.0,12,0
543.350448,0.545455,0.0,0.0,0.0,3493.29196,0.0,0.0,0.0,0.166667,8,0,6000.0,7158.478105,612.399286,0.285714,12,0
6.824905,0.090909,0.0,0.0,0.0,1150.890874,0.0,0.0,0.0,0.083333,1,0,1200.0,0.0,312.343947,0.0,12,0
23.150437,0.090909,0.0,0.0,0.0,3947.583198,0.0,0.0,0.0,0.083333,1,0,4000.0,0.0,312.343947,0.0,12,0
230.936733,0.5,0.0,0.0,0.0,1364.395327,0.0,0.0,0.0,0.125,1,0,3000.0,4024.820049,149.909419,0.0,8,0
2.451938,0.090909,37.75,0.0,37.75,0.0,0.083333,0.0,0.083333,0.0,0,1,4000.0,426.039083,117.833863,1.0,12,0
39.977967,0.3,432.05,432.05,0.0,0.0,0.2,0.2,0.0,0.0,0,3,10000.0,1282.534281,55.522218,0.0,10,0
92.782518,0.2,921.82,921.82,0.0,0.0,0.1,0.1,0.0,0.0,0,1,1200.0,4644.142145,68.262356,0.0,10,0
4.398104,0.181818,76.0,76.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1500.0,307.868817,109.152917,0.0,12,0
2.549291,0.181818,322.98,322.98,0.0,0.0,0.166667,0.166667,0.0,0.0,0,3,9500.0,1210.429773,5.458904,0.0,12,0
5.801666,0.272727,88.97,33.0,55.97,0.0,0.166667,0.083333,0.083333,0.0,0,2,2720.0,620.204737,140.098388,1.0,12,0
408.732898,0.272727,0.0,0.0,0.0,4799.003911,0.0,0.0,0.0,0.083333,1,0,5000.0,19666.29097,678.362107,1.0,12,0
5.260527,0.272727,263.16,0.0,263.16,0.0,0.416667,0.0,0.333333,0.0,0,7,6000.0,385.107859,43.89699,0.2,12,0
1.019189,0.090909,87.02,0.0,87.02,0.0,0.083333,0.0,0.083333,0.0,0,1,15500.0,0.0,312.343947,0.0,12,0
5.340221,0.454545,35.97,35.97,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2000.0,83.093843,97.069542,0.0,12,0
12.40875,0.3,85.5,85.5,0.0,0.0,0.1,0.1,0.0,0.0,0,1,1500.0,414.010478,72.47544,0.0,10,0
11.047149,0.545455,180.5,0.0,180.5,0.0,0.5,0.0,0.333333,0.0,0,8,4000.0,269.952974,173.696638,0.75,12,0
621.386746,0.571429,178.83,178.83,0.0,913.392266,0.285714,0.285714,0.0,0.142857,1,4,1200.0,96.011391,128.725608,0.0,7,0
75.039332,0.272727,588.05,588.05,0.0,0.0,0.166667,0.166667,0.0,0.0,0,5,9000.0,707.386471,18.113017,0.0,12,0
939.102758,0.363636,0.0,0.0,0.0,3470.939551,0.0,0.0,0.0,0.166667,4,0,4000.0,501.827788,855.39844,0.0,12,0
18.776309,0.5,59.0,59.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,1,1200.0,127.623057,55.553231,0.0,6,0
173.940108,0.5,958.5,958.5,0.0,404.991463,0.3,0.3,0.0,0.1,2,6,16000.0,3213.848412,76.806928,1.0,10,0
12.654903,0.4,120.0,0.0,120.0,0.0,0.3,0.0,0.2,0.0,0,3,4500.0,291.598507,74.698385,1.0,10,0
144.129221,0.727273,949.59,272.0,677.59,0.0,0.5,0.25,0.333333,0.0,0,11,4000.0,999.711434,121.912794,0.1,12,0
43.124063,0.727273,491.43,491.43,0.0,0.0,0.545455,0.545455,0.0,0.0,0,7,2100.0,714.720575,129.562455,1.0,11,0
80.054576,0.454545,315.0,315.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,300.0,1054.977467,190.131556,0.0,12,0
31.473181,0.272727,220.5,220.5,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,3750.0,1199.475254,89.231655,0.0,12,0
275.956562,0.363636,1943.1,1644.79,298.31,0.0,0.333333,0.25,0.25,0.0,0,10,1800.0,5018.330901,268.760421,0.333333,12,0
15.173238,0.666667,316.91,316.91,0.0,0.0,0.666667,0.666667,0.0,0.0,0,6,11000.0,348.334373,71.08943,1.0,6,0
68.845891,0.363636,853.44,603.84,249.6,0.0,0.25,0.166667,0.083333,0.0,0,4,11500.0,789.202649,138.72196,0.0,12,0
50.435246,0.636364,553.73,553.73,0.0,0.0,0.5,0.5,0.0,0.0,0,8,13000.0,371.23017,118.538181,0.545455,12,0
57.862875,0.272727,579.0,0.0,579.0,0.0,0.25,0.0,0.25,0.0,0,6,5000.0,2124.54787,129.84145,1.0,12,0
0.0,0.0,300.0,0.0,300.0,0.0,0.857143,0.0,0.857143,0.0,0,6,2500.0,0.0,312.343947,0.0,7,0
18.898762,0.363636,212.5,0.0,212.5,0.0,0.333333,0.0,0.25,0.0,0,7,1000.0,275.063898,59.26757,0.363636,12,0
177.268927,0.636364,429.88,429.88,0.0,0.0,0.25,0.25,0.0,0.0,0,4,7000.0,1590.946442,133.273654,0.25,12,0
20.933565,0.363636,295.32,0.0,295.32,0.0,0.333333,0.0,0.333333,0.0,0,8,3000.0,315.301272,57.711988,0.181818,12,0
60.835983,0.454545,1151.45,0.0,1151.45,0.0,0.416667,0.0,0.333333,0.0,0,5,4000.0,1499.855842,39.385916,0.1,12,0
65.253182,0.363636,1027.41,1027.41,0.0,0.0,0.25,0.25,0.0,0.0,0,7,6000.0,1558.234063,165.821848,0.666667,12,0
73.532797,0.363636,1185.3,661.3,524.0,215.945221,0.333333,0.166667,0.25,0.083333,1,6,2500.0,1558.325533,58.665765,0.181818,12,0
23.956905,0.636364,186.05,186.05,0.0,0.0,0.416667,0.416667,0.0,0.0,0,7,16500.0,410.798862,209.045742,1.0,12,0
1.753241,0.571429,0.0,0.0,0.0,390.92983,0.0,0.0,0.0,0.142857,2,0,3000.0,704.789521,46.396619,1.0,7,0
1.599053,0.272727,188.0,188.0,0.0,149.167024,0.083333,0.083333,0.0,0.083333,1,1,3000.0,356.465959,19.329034,0.0,12,0
83.279708,0.545455,899.73,899.73,0.0,0.0,0.333333,0.333333,0.0,0.0,0,5,8000.0,1846.833247,136.934288,1.0,12,0
57.764354,0.545455,454.2,0.0,454.2,0.0,0.5,0.0,0.416667,0.0,0,15,10500.0,712.993271,164.374194,0.25,12,0
19.945714,0.272727,170.0,170.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,6500.0,734.613034,166.057617,1.0,12,0
0.001214,0.181818,0.0,0.0,0.0,39.610415,0.0,0.0,0.0,0.083333,1,0,7500.0,231.081616,0.117036,0.0,12,0
21.986298,0.454545,568.78,208.78,360.0,0.0,0.416667,0.083333,0.333333,0.0,0,10,3800.0,1448.573986,83.666499,0.0,12,0
31.973194,0.545455,94.53,94.53,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,2100.0,114.614967,140.169606,0.0,12,0
449.556041,0.454545,143.0,143.0,0.0,1135.028534,0.083333,0.083333,0.0,0.25,4,2,5000.0,4723.998143,351.230553,0.0,12,0
44.687434,0.454545,679.0,620.0,59.0,0.0,0.333333,0.083333,0.166667,0.0,0,5,3750.0,717.927436,80.817599,0.3,12,0
4.382924,0.272727,130.24,0.0,152.24,0.0,0.083333,0.0,0.083333,0.0,0,0,14000.0,28988.97388,1092.184812,0.5,12,0
129.613905,0.636364,1083.04,1083.04,0.0,0.0,0.333333,0.333333,0.0,0.0,0,10,5500.0,1958.462851,87.443335,1.0,12,0
27.694103,0.444444,474.96,0.0,474.96,0.0,0.333333,0.0,0.222222,0.0,0,7,7500.0,611.396021,81.113509,1.0,9,0
22.794308,0.636364,12.0,12.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1600.0,119.909635,85.190203,0.0,12,0
4.392146,0.181818,47.96,0.0,47.96,0.0,0.166667,0.0,0.166667,0.0,0,4,3000.0,250.20211,87.580114,0.0,12,0
75.012641,0.545455,480.02,480.02,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1950.0,485.738057,86.502541,0.0,12,0
6.576315,0.272727,74.49,0.0,74.49,0.0,0.25,0.0,0.166667,0.0,0,3,4000.0,45.19561,42.397448,0.166667,12,0
0.0,0.0,88.62,0.0,88.62,0.0,0.583333,0.0,0.5,0.0,0,7,3500.0,58.761299,312.343947,0.0,12,0
