BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,Cluster
680.195157,1.0,1045.57,667.95,377.62,0.0,1.0,0.583333,1.0,0.0,0,25,3000.0,552.432305,207.720441,0.0,12,3
223.763616,0.636364,2309.78,0.0,2309.78,0.0,0.583333,0.0,0.5,0.0,0,12,6500.0,1206.81188,99.372848,0.333333,12,3
4245.855092,1.0,1957.3,1077.3,880.0,0.0,0.833333,0.166667,0.583333,0.0,0,19,5000.0,1004.35474,1086.428906,0.0,12,3
4637.848144,1.0,1271.12,351.54,919.58,0.0,0.833333,0.25,0.833333,0.0,0,33,5000.0,1906.032044,3572.279251,0.0,12,3
231.108995,1.0,440.0,0.0,440.0,0.0,0.916667,0.0,0.916667,0.0,0,22,4000.0,554.116542,185.091037,0.0,12,3
706.132889,1.0,897.86,714.52,183.34,586.268966,0.916667,0.333333,0.916667,0.25,3,18,1200.0,972.358048,184.524376,0.0,12,3
19.354559,0.909091,689.7,0.0,689.7,0.0,0.833333,0.0,0.833333,0.0,0,10,10000.0,746.691026,312.343947,0.0,12,3
1108.22253,0.909091,944.96,164.96,780.0,0.0,0.5,0.25,0.416667,0.0,0,9,1500.0,1955.198953,992.652486,0.0,12,3
906.573724,1.0,1039.2,80.0,959.2,103.102091,0.833333,0.083333,0.833333,0.083333,1,11,13500.0,1855.235407,468.196732,0.083333,12,3
49.206256,1.0,870.24,0.0,870.24,0.0,1.0,0.0,1.0,0.0,0,24,8000.0,835.839952,193.011166,1.0,12,3
871.568977,1.0,648.22,115.0,533.22,0.0,1.0,0.083333,1.0,0.0,0,27,1200.0,1110.886425,208.298424,0.0,12,3
114.593817,1.0,469.98,0.0,469.98,0.0,1.0,0.0,0.833333,0.0,0,6,1000.0,367.109312,86.102479,0.5,6,3
823.103926,0.363636,131.64,0.0,131.64,0.0,1.0,0.0,1.0,0.0,0,12,8000.0,2916.071564,243.199498,0.0,12,3
1128.124563,1.0,924.6,0.0,924.6,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,1202.711782,1747.037345,0.0,12,3
349.441102,1.0,1975.4,1393.5,581.9,0.0,0.666667,0.416667,0.333333,0.0,0,17,4000.0,1795.012223,167.219681,0.0,12,3
903.29781,1.0,2697.48,150.5,2546.98,0.0,1.0,0.333333,1.0,0.0,0,39,2500.0,1686.196344,303.361632,0.0,12,3
117.442684,1.0,653.73,493.0,160.73,0.0,0.666667,0.416667,0.416667,0.0,0,15,10000.0,441.588141,136.827952,0.0,12,3
168.522709,0.818182,2009.05,0.0,2009.05,0.0,0.833333,0.0,0.75,0.0,0,22,1200.0,2612.760497,197.638558,0.142857,12,3
874.583247,1.0,516.54,159.07,357.47,0.0,1.0,0.333333,0.916667,0.0,0,30,900.0,579.749308,693.894717,0.0,12,3
5462.897068,1.0,1453.32,0.0,1453.32,0.0,0.5,0.0,0.5,0.0,0,18,16500.0,1382.269127,1755.253802,0.0,12,3
281.170378,0.818182,3163.69,56.8,3106.89,0.0,0.75,0.083333,0.666667,0.0,0,36,8000.0,2422.911622,187.046284,0.888889,12,3
24.527253,0.909091,261.64,0.0,261.64,0.0,0.833333,0.0,0.833333,0.0,0,10,4000.0,376.758504,169.78292,0.818182,12,3
1121.730896,1.0,878.52,103.1,775.42,197.648111,1.0,0.166667,0.916667,0.083333,1,39,1500.0,542.836917,471.496776,0.0,12,3
1070.999446,1.0,990.7,482.0,508.7,0.0,0.75,0.25,0.583333,0.0,0,13,1400.0,505.317328,438.324017,0.0,12,3
279.608696,1.0,3034.92,0.0,3034.92,0.0,1.0,0.0,1.0,0.0,0,12,2900.0,2928.909865,2733.317012,0.083333,12,3
6.390383,1.0,79.66,0.0,79.66,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,75.896288,75.967742,0.0,12,3
996.48222,1.0,675.96,0.0,675.96,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,1851.602411,1382.292833,0.083333,12,3
19.508047,1.0,193.14,0.0,193.14,0.0,0.416667,0.0,0.416667,0.0,0,5,2000.0,220.46377,71.965063,0.25,12,3
614.263149,0.727273,408.93,74.8,334.13,0.0,0.5,0.083333,0.5,0.0,0,10,9000.0,2161.153147,312.343947,0.0,12,3
1473.495809,1.0,414.0,0.0,414.0,0.0,0.75,0.0,0.666667,0.0,0,9,10500.0,5863.94034,570.250342,0.5,12,3
1504.82705,1.0,2010.0,630.0,1380.0,1189.292764,1.0,0.166667,1.0,0.083333,1,14,8500.0,859.829946,479.831475,0.0,12,3
1129.33758,1.0,498.96,0.0,498.96,72.259355,1.0,0.0,1.0,0.083333,1,12,1000.0,829.505486,1623.389428,0.0,12,3
668.956687,1.0,224.2,148.12,76.08,0.0,0.583333,0.083333,0.416667,0.0,0,9,9500.0,568.336995,272.270427,0.0,12,3
41.833264,1.0,456.36,0.0,456.36,0.0,1.0,0.0,0.916667,0.0,0,14,6000.0,370.996177,163.287618,0.333333,12,3
208.131845,1.0,2161.38,451.5,1709.88,0.0,1.0,0.166667,1.0,0.0,0,41,4500.0,2059.879468,165.05215,1.0,12,3
133.911556,1.0,1446.05,544.45,901.6,0.0,1.0,0.083333,1.0,0.0,0,16,3500.0,1364.121036,186.240772,0.833333,12,3
566.908563,1.0,397.06,303.7,93.36,0.0,0.666667,0.166667,0.583333,0.0,0,12,2100.0,0.0,312.343947,0.0,12,3
40.089221,1.0,225.0,0.0,225.0,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,325.578502,286.122587,0.166667,12,3
57.842746,1.0,689.34,0.0,689.34,0.0,1.0,0.0,1.0,0.0,0,24,1500.0,453.842413,148.28357,0.333333,12,3
3355.631092,1.0,242.88,0.0,242.88,0.0,1.0,0.0,1.0,0.0,0,12,13500.0,6084.115091,890.639118,0.090909,12,3
1032.241153,1.0,1005.52,464.5,541.02,0.0,1.0,0.5,0.833333,0.0,0,33,3000.0,1866.265366,237.328382,0.0,12,3
21.580264,0.909091,284.72,0.0,284.72,0.0,0.666667,0.0,0.666667,0.0,0,16,5000.0,344.161416,155.792859,0.8,12,3
601.92037,1.0,983.77,603.77,380.0,0.0,0.666667,0.416667,0.25,0.0,0,15,2400.0,389.411161,219.465695,0.0,12,3
1279.325142,1.0,1207.25,0.0,1207.25,0.0,1.0,0.0,1.0,0.0,0,59,1200.0,1282.705869,1300.596775,0.0,12,3
5747.761139,1.0,1627.69,0.0,1627.69,0.0,1.0,0.0,1.0,0.0,0,49,5500.0,2507.704747,7490.453967,0.0,12,3
2045.541408,1.0,1067.28,0.0,1067.28,0.0,1.0,0.0,1.0,0.0,0,30,2000.0,2021.775795,3073.416298,0.0,12,3
143.443832,0.636364,1631.0,0.0,1631.0,0.0,0.583333,0.0,0.583333,0.0,0,7,2500.0,2550.799492,157.269321,1.0,12,3
79.189929,1.0,699.12,0.0,699.12,0.0,1.0,0.0,1.0,0.0,0,24,2500.0,697.977603,183.858351,0.583333,12,3
497.908027,1.0,245.39,0.0,245.39,0.0,0.583333,0.0,0.5,0.0,0,7,4000.0,328.796655,165.308304,0.0,12,3
201.3504,1.0,600.0,0.0,600.0,0.0,0.5,0.0,0.416667,0.0,0,6,1000.0,249.066308,184.776562,0.0,12,3
4543.789386,1.0,255.12,5.0,250.12,0.0,0.666667,0.25,0.5,0.0,0,11,8500.0,1703.332126,1121.510137,0.0,12,3
2259.431829,1.0,780.64,199.65,580.99,1227.555485,1.0,0.166667,0.833333,0.333333,6,22,3500.0,663.553502,483.836254,0.0,12,3
437.789873,1.0,1532.1,223.0,1309.1,0.0,0.75,0.166667,0.666667,0.0,0,14,5000.0,1834.368953,212.770698,0.0,12,3
2025.162877,1.0,778.33,0.0,778.33,0.0,0.916667,0.0,0.916667,0.0,0,28,2000.0,1411.329676,1430.50774,0.0,12,3
318.03434,1.0,1277.58,0.0,1277.58,0.0,1.0,0.0,1.0,0.0,0,20,7000.0,552.734714,173.336309,0.0,12,3
1403.597712,1.0,1050.83,67.9,982.93,4083.515108,1.0,0.083333,1.0,0.25,4,24,5000.0,4673.520993,982.544984,0.0,12,3
469.878834,1.0,1364.99,64.99,1300.0,284.754535,0.5,0.083333,0.416667,0.166667,2,7,2000.0,1849.10398,263.163209,0.2,12,3
1692.755487,0.909091,570.16,0.0,570.16,2817.05225,0.833333,0.0,0.833333,0.333333,7,20,9000.0,6124.31525,362.970189,0.0,12,3
4264.307261,1.0,222.64,0.0,222.64,249.298208,0.916667,0.0,0.833333,0.25,3,11,4500.0,1017.241855,1225.908506,0.0,12,3
598.78776,1.0,519.0,0.0,519.0,0.0,0.818182,0.0,0.636364,0.0,0,9,4500.0,621.255763,210.248259,0.0,11,3
576.635957,1.0,1671.6,480.0,1191.6,0.0,1.0,0.333333,1.0,0.0,0,48,1800.0,1021.907217,179.585842,0.0,12,3
4700.106602,1.0,2570.0,492.46,2077.54,124.563782,0.75,0.166667,0.666667,0.166667,2,40,4500.0,3259.958288,5620.295192,0.0,12,3
87.442862,0.818182,786.32,186.32,600.0,0.0,0.636364,0.090909,0.545455,0.0,0,7,7500.0,881.284581,97.186371,0.666667,11,3
123.394089,0.909091,1450.68,0.0,1450.68,0.0,1.0,0.0,1.0,0.0,0,20,6000.0,1583.421932,137.826186,0.454545,12,3
395.052994,1.0,1239.46,752.28,487.18,0.0,0.666667,0.416667,0.416667,0.0,0,14,1500.0,401.217047,177.766827,0.0,12,3
223.772475,1.0,3654.08,291.41,3362.67,0.0,1.0,0.166667,1.0,0.0,0,32,2500.0,3301.334578,180.338402,0.333333,12,3
1122.603377,1.0,883.73,457.62,426.11,0.0,0.833333,0.333333,0.75,0.0,0,26,3000.0,632.062443,568.410749,0.0,12,3
805.131074,1.0,795.54,167.4,628.14,418.482499,1.0,0.166667,1.0,0.083333,1,20,1700.0,1804.065076,261.258072,0.0,12,3
52.229659,1.0,565.5,0.0,565.5,101.137379,1.0,0.0,1.0,0.083333,1,14,8500.0,2768.795805,199.803721,0.25,12,3
4102.599015,1.0,1483.12,1085.19,397.93,1992.715742,0.833333,0.25,0.583333,0.166667,3,30,5000.0,1357.36111,1919.690041,0.0,12,3
1199.942209,1.0,1447.01,306.31,1140.7,49.912813,0.916667,0.166667,0.916667,0.083333,1,19,2400.0,642.723723,457.255269,0.0,12,3
839.897907,1.0,1869.88,815.11,1054.77,0.0,1.0,0.363636,0.909091,0.0,0,30,4000.0,999.235386,280.393252,0.0,11,3
128.175207,0.818182,182.94,0.0,182.94,0.0,0.833333,0.0,0.833333,0.0,0,10,5000.0,1391.649702,186.774371,0.3,12,3
47.6368,0.727273,379.28,0.0,379.28,0.0,0.583333,0.0,0.583333,0.0,0,7,2500.0,641.943628,156.644197,1.0,12,3
1529.206464,1.0,874.94,0.0,874.94,0.0,0.833333,0.0,0.75,0.0,0,18,1500.0,716.241063,1502.744095,0.0,12,3
32.042424,0.909091,400.41,0.0,489.39,0.0,0.833333,0.0,0.75,0.0,0,11,4500.0,353.570259,132.13182,0.666667,12,3
4914.325665,1.0,1653.6,353.6,1300.0,1442.395734,0.75,0.25,0.583333,0.166667,3,14,5000.0,3410.253378,3451.70216,0.0,12,3
43.42718,1.0,569.34,0.0,569.34,0.0,1.0,0.0,1.0,0.0,0,19,16500.0,758.421856,163.044353,1.0,12,3
1874.601636,1.0,305.78,0.0,305.78,0.0,0.583333,0.0,0.583333,0.0,0,14,1500.0,518.757481,19977.00572,0.0,12,3
4497.213951,1.0,2001.19,210.43,1790.76,0.0,1.0,0.083333,1.0,0.0,0,30,4500.0,3058.768463,5067.863223,0.0,12,3
257.997181,1.0,1020.47,185.0,835.47,0.0,0.916667,0.083333,0.916667,0.0,0,27,6500.0,1099.15757,163.155119,0.0,12,3
77.45581,1.0,558.28,270.52,287.76,0.0,0.916667,0.25,0.833333,0.0,0,14,8000.0,601.746596,149.982513,0.333333,12,3
1362.418281,1.0,1477.44,900.0,577.44,451.968387,1.0,0.111111,0.888889,0.111111,1,10,1500.0,559.095981,1058.84479,0.0,9,3
189.12074,0.909091,1051.1,0.0,1051.1,0.0,0.833333,0.0,0.833333,0.0,0,13,3000.0,1301.155857,168.227161,0.375,12,3
2374.663583,1.0,2242.26,1222.96,1019.3,228.465161,1.0,0.416667,1.0,0.083333,2,42,2850.0,2073.374513,874.422722,0.0,12,3
2454.610005,1.0,1635.69,0.0,1635.69,486.813976,1.0,0.0,1.0,0.083333,1,33,3000.0,1442.488419,1113.097672,0.0,12,3
263.6992,1.0,1856.64,0.0,1856.64,0.0,1.0,0.0,1.0,0.0,0,12,1800.0,1591.559543,1991.577214,0.0,12,3
194.493602,1.0,1174.76,0.0,1174.76,0.0,1.0,0.0,1.0,0.0,0,41,4500.0,1280.294998,203.755356,0.0,12,3
3457.086184,1.0,2448.6,0.0,2448.6,0.0,1.0,0.0,1.0,0.0,0,12,1700.0,227.514473,38512.12477,0.0,12,3
2450.031338,1.0,1678.07,824.21,853.86,0.0,1.0,0.25,1.0,0.0,0,33,6500.0,682.930065,512.073385,0.0,12,3
724.261595,1.0,625.46,198.4,427.06,0.0,0.583333,0.166667,0.5,0.0,0,10,7500.0,721.081023,234.277687,0.0,12,3
107.298227,0.636364,1084.09,0.0,1084.09,0.0,0.666667,0.0,0.666667,0.0,0,9,8000.0,1515.629124,152.094041,0.714286,12,3
2113.098241,1.0,619.93,0.0,619.93,1958.668173,1.0,0.0,0.916667,0.083333,2,24,4000.0,529.829894,508.775831,0.0,12,3
9.581344,1.0,118.6,70.0,48.6,0.0,1.0,0.083333,0.916667,0.0,0,25,3300.0,117.780082,56.500841,0.1,12,3
537.389322,0.9,1704.22,150.5,1553.72,0.0,0.9,0.2,0.8,0.0,0,16,1500.0,679.888456,160.592311,0.125,10,3
1803.955439,1.0,1044.43,801.35,243.08,103.174612,0.666667,0.416667,0.333333,0.083333,1,23,5000.0,1068.805913,518.001095,0.0,12,3
288.474257,1.0,1025.03,0.0,1025.03,0.0,1.0,0.0,1.0,0.0,0,67,2800.0,1148.409463,183.177287,0.083333,12,3
2134.513436,1.0,733.35,78.6,654.75,5716.149236,0.818182,0.181818,0.818182,0.181818,7,11,3000.0,6801.933334,1017.637027,0.090909,11,3
1043.249828,1.0,281.25,0.0,281.25,1361.24762,1.0,0.0,0.888889,0.444444,4,9,1200.0,634.96657,965.13244,0.0,9,3
2571.925816,1.0,1701.9,464.9,1237.0,1089.064313,1.0,0.25,1.0,0.333333,5,55,3000.0,710.210734,684.951673,0.0,12,3
27.20711,0.818182,685.08,220.0,465.08,0.0,0.583333,0.25,0.5,0.0,0,24,13000.0,798.047921,66.969941,0.25,12,3
1418.254924,1.0,362.13,0.0,362.13,0.0,1.0,0.0,1.0,0.0,0,19,1200.0,496.114334,15914.72154,0.0,12,3
654.747715,1.0,1969.24,567.47,1401.77,0.0,0.916667,0.25,0.916667,0.0,0,30,12000.0,2011.781378,219.067764,0.0,12,3
1162.770552,1.0,533.36,0.0,533.36,19.292323,0.666667,0.0,0.583333,0.083333,1,8,1200.0,632.227172,1395.576542,0.0,12,3
278.142977,1.0,1901.94,367.0,1534.94,0.0,1.0,0.166667,1.0,0.0,0,34,4500.0,1624.241905,168.938924,0.0,12,3
2705.591995,1.0,818.02,326.02,492.0,2758.007287,1.0,0.083333,1.0,0.083333,3,14,3000.0,4055.34116,1002.627519,0.083333,12,3
3472.806962,1.0,1800.0,0.0,1800.0,2642.846513,1.0,0.0,1.0,0.083333,7,12,6000.0,2214.368263,4093.868044,0.0,12,3
145.973232,0.818182,1131.08,0.0,1131.08,0.0,0.583333,0.0,0.5,0.0,0,25,18000.0,1317.549381,481.452747,0.25,12,3
908.354652,1.0,231.35,0.0,231.35,944.183414,1.0,0.0,0.857143,0.142857,3,7,1000.0,161.97536,930.115009,0.0,7,3
1495.801569,1.0,420.03,320.03,100.0,0.0,1.0,0.25,1.0,0.0,0,16,6600.0,1283.885302,389.191998,0.0,12,3
4414.952906,1.0,419.64,0.0,419.64,0.0,1.0,0.0,1.0,0.0,0,12,4200.0,467.204852,24302.09819,0.0,12,3
1167.045536,1.0,294.13,65.0,229.13,0.0,0.916667,0.083333,0.833333,0.0,0,12,1500.0,686.376349,266.50397,0.0,12,3
88.823762,1.0,291.65,0.0,291.65,0.0,0.75,0.0,0.666667,0.0,0,10,8000.0,341.378477,209.317582,0.083333,12,3
1433.857464,1.0,1613.74,800.87,812.87,0.0,1.0,0.416667,0.833333,0.0,0,37,1500.0,1361.684623,1854.077627,0.0,12,3
2752.146656,1.0,1648.53,618.55,1029.98,2146.51325,1.0,0.333333,1.0,0.25,4,46,6500.0,1427.725762,1342.185961,0.0,12,3
83.279345,1.0,1080.11,0.0,1080.11,0.0,1.0,0.0,1.0,0.0,0,23,9000.0,1065.332527,178.115434,1.0,12,3
1544.979869,1.0,880.19,0.0,927.45,0.0,1.0,0.0,1.0,0.0,0,46,1500.0,1189.503063,1104.152962,0.0,12,3
1274.851959,1.0,1798.24,144.86,1653.38,756.233501,1.0,0.166667,0.916667,0.166667,3,17,1500.0,1340.224464,1732.955307,0.0,12,3
3406.473855,1.0,1140.0,0.0,1140.0,0.0,0.5,0.0,0.5,0.0,0,6,3650.0,2541.196672,2559.345,0.0,12,3
2830.364475,1.0,1412.76,0.0,1412.76,2045.094842,1.0,0.0,1.0,0.416667,6,25,5000.0,6940.278105,759.346966,0.0,12,3
815.427615,1.0,1936.01,1471.04,464.97,232.292989,0.916667,0.5,1.0,0.083333,1,27,2000.0,1759.115089,232.076866,0.0,12,3
23.276656,0.636364,796.56,0.0,796.56,0.0,1.0,0.0,1.0,0.0,0,13,4000.0,912.478311,102.895907,0.636364,12,3
14.731998,0.818182,121.5,0.0,121.5,0.0,0.818182,0.0,0.818182,0.0,0,9,4000.0,137.148597,125.135021,0.0,11,3
2435.823938,1.0,749.3,393.5,355.8,0.0,0.583333,0.083333,0.5,0.0,0,8,8500.0,2501.125038,541.51241,0.0,12,3
10.096031,1.0,184.92,0.0,184.92,0.0,1.0,0.0,1.0,0.0,0,12,4000.0,185.189285,129.992635,0.545455,12,3
644.530629,1.0,268.68,0.0,268.68,0.0,1.0,0.0,1.0,0.0,0,12,1200.0,1557.68946,438.318992,0.166667,12,3
197.555397,1.0,1876.8,0.0,1876.8,0.0,1.0,0.0,1.0,0.0,0,12,5000.0,1715.207478,163.663033,1.0,12,3
1716.622291,1.0,455.76,36.0,419.76,0.0,1.0,0.083333,1.0,0.0,0,13,1700.0,881.425823,1066.801936,0.0,12,3
81.762162,0.909091,777.04,521.46,255.58,0.0,0.833333,0.5,0.75,0.0,0,20,7500.0,753.811533,162.763716,0.0,12,3
227.07351,1.0,2370.01,1682.03,687.98,0.0,1.0,0.333333,1.0,0.0,0,35,4200.0,1948.361057,162.995748,0.833333,12,3
4767.644535,1.0,806.0,481.0,325.0,1705.723287,1.0,0.083333,1.0,0.166667,3,25,8000.0,880.198403,2203.284474,0.0,12,3
1841.359829,1.0,2280.58,0.0,2280.58,0.0,1.0,0.0,0.916667,0.0,0,20,1800.0,2463.113969,1947.918485,0.0,12,3
674.817091,1.0,1152.83,0.0,1152.83,0.0,1.0,0.0,1.0,0.0,0,21,7000.0,0.0,312.343947,0.0,12,3
920.968431,1.0,977.38,615.99,361.39,0.0,0.833333,0.25,0.833333,0.0,0,18,3350.0,549.396517,266.850585,0.0,12,3
227.781773,1.0,1497.82,690.57,807.25,0.0,1.0,0.333333,0.833333,0.0,0,31,3500.0,342.79543,183.964777,0.090909,12,3
1304.357015,1.0,1488.8,987.68,501.12,858.516418,0.833333,0.25,0.583333,0.166667,2,21,2000.0,612.674919,341.524735,0.0,12,3
1372.725482,1.0,992.25,651.4,340.85,667.818882,0.833333,0.25,0.75,0.25,3,18,4500.0,2899.141015,464.139521,0.0,12,3
938.177781,1.0,1288.42,0.0,1288.42,0.0,0.916667,0.0,0.916667,0.0,0,23,1500.0,1018.536172,196.720403,0.0,12,3
129.3741,1.0,1102.72,0.0,1102.72,0.0,1.0,0.0,1.0,0.0,0,15,4000.0,1123.51632,178.44023,0.833333,12,3
161.198861,1.0,536.68,103.0,433.68,0.0,1.0,0.083333,1.0,0.0,0,13,1000.0,280.826685,165.304588,0.090909,12,3
62.596086,1.0,475.0,0.0,475.0,0.0,1.0,0.0,0.916667,0.0,0,12,1500.0,408.132037,170.451899,0.9,12,3
1374.460976,1.0,1990.81,0.0,1990.81,0.0,1.0,0.0,0.916667,0.0,0,31,5000.0,0.0,312.343947,0.0,12,3
1827.200326,1.0,1325.27,1161.66,163.61,0.0,0.75,0.5,0.416667,0.0,0,21,4000.0,666.371943,531.303374,0.0,12,3
1029.66874,1.0,1448.59,1229.0,219.59,1070.165399,0.666667,0.25,0.5,0.166667,2,18,1200.0,3008.279166,1054.339431,0.083333,12,3
993.533549,1.0,851.68,0.0,851.68,1515.648089,0.833333,0.0,0.75,0.083333,4,12,1500.0,1660.242557,512.342306,0.0,12,3
1890.397414,1.0,2493.67,358.0,2135.67,0.0,1.0,0.083333,1.0,0.0,0,26,3000.0,916.285608,494.455132,0.0,12,3
44.910575,1.0,444.96,0.0,444.96,0.0,1.0,0.0,1.0,0.0,0,12,3000.0,426.881014,170.607827,1.0,12,3
21.681508,1.0,299.04,0.0,299.04,0.0,1.0,0.0,1.0,0.0,0,12,7500.0,320.616627,188.367946,0.916667,12,3
1486.051056,1.0,716.98,217.06,499.92,273.531783,1.0,0.25,1.0,0.083333,1,17,1600.0,1477.151065,1306.468855,0.0,12,3
3066.86081,1.0,84.65,0.0,84.65,0.0,0.75,0.0,0.75,0.0,0,9,8000.0,922.962087,711.596731,0.0,12,3
53.339006,1.0,315.48,0.0,315.48,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,193.699669,162.729509,0.0,12,3
1023.323593,1.0,253.37,196.37,57.0,0.0,0.916667,0.5,0.5,0.0,0,16,1200.0,463.956486,250.187987,0.0,12,3
176.721561,1.0,1707.26,403.54,1303.72,0.0,0.916667,0.083333,0.833333,0.0,0,18,3300.0,0.0,312.343947,0.0,12,3
55.741802,0.818182,963.35,300.0,663.35,0.0,0.75,0.083333,0.583333,0.0,0,11,14000.0,1062.303105,142.613239,0.7,12,3
914.222213,1.0,563.39,400.14,163.25,136.50351,0.916667,0.5,0.916667,0.333333,5,40,900.0,0.0,312.343947,0.0,12,3
1803.898764,1.0,562.01,63.6,498.41,0.0,1.0,0.083333,1.0,0.0,0,19,1800.0,2010.58964,2411.664639,0.0,12,3
1168.040482,0.909091,1113.1,801.19,311.91,0.0,0.833333,0.416667,0.75,0.0,0,26,6500.0,4239.684074,563.283083,0.0,12,3
460.432607,1.0,1009.44,858.48,150.96,0.0,0.916667,0.583333,0.75,0.0,0,25,4000.0,1292.401995,221.145007,0.0,12,3
1462.280124,1.0,516.0,0.0,516.0,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,752.367432,1009.381645,0.0,12,3
1518.813947,1.0,2110.98,1748.98,362.0,0.0,0.9,0.5,0.6,0.0,0,20,1700.0,663.894987,555.397214,0.0,10,3
1905.101343,1.0,455.72,0.0,455.72,0.0,1.0,0.0,1.0,0.0,0,22,3000.0,576.311637,701.949213,0.0,12,3
